Date,Open,High,Low,Close,Volume,Adj Close
2008-03-25,7.50,7.50,7.49,7.49,10300,7.00
2008-03-24,7.53,7.53,7.52,7.52,8900,7.03
2008-03-20,7.49,7.49,7.49,7.49,000,7.00
2008-03-19,7.50,7.50,7.49,7.49,5200,7.00
2008-03-18,7.50,7.51,7.50,7.50,91200,7.01
2008-03-17,7.50,7.50,7.50,7.50,000,7.01
2008-03-14,7.50,7.50,7.46,7.50,27000,7.01
2008-03-13,7.50,7.50,7.50,7.50,000,7.01
2008-03-12,7.50,7.50,7.50,7.50,2500,7.01
2008-03-11,7.45,7.45,7.45,7.45,200,6.96
2008-03-10,7.45,7.45,7.45,7.45,600,6.96
2008-03-07,7.46,7.46,7.46,7.46,3000,6.97
2008-03-06,7.43,7.43,7.43,7.43,100,6.94
2008-03-05,7.41,7.41,7.41,7.41,100,6.93
2008-03-04,7.43,7.47,7.42,7.47,2700,6.98
2008-03-03,7.52,7.52,7.52,7.52,000,7.03
2008-02-29,7.48,7.52,7.48,7.52,600,7.03
2008-02-28,7.50,7.50,7.48,7.48,8600,6.99
2008-02-27,7.52,7.52,7.52,7.52,000,7.03
2008-02-26,7.53,7.54,7.49,7.52,101300,7.03
2008-02-25,7.50,7.50,7.50,7.50,000,7.01
2008-02-22,7.52,7.52,7.49,7.50,2800,7.01
2008-02-21,7.53,7.53,7.49,7.49,600,7.00
2008-02-20,7.54,7.54,7.52,7.52,2300,7.03
2008-02-19,7.47,7.47,7.47,7.47,000,6.98
2008-02-15,7.47,7.47,7.47,7.47,000,6.98
2008-02-14,7.47,7.47,7.47,7.47,000,6.98
2008-02-13,7.48,7.48,7.43,7.47,6100,6.98
2008-02-12,7.49,7.49,7.49,7.49,2700,7.00
2008-02-11,7.46,7.50,7.46,7.49,4000,7.00
2008-02-08,7.46,7.50,7.45,7.50,500,7.01
2008-02-07,7.46,7.46,7.46,7.46,000,6.97
